"","year","month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del","arr_cancelled","arr_diverted","arr_delay","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay"
"5997",2015,6,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3298,386,4,11,24511,10931,2031,3697,0,7852
"6949",2015,6,"WN","Southwest Airlines Co.","TUL","Tulsa, OK: Tulsa International",372,133,2,1,7979,2438,180,382,0,4979
"120",2015,1,"AS","Alaska Airlines Inc.","SAT","San Antonio, TX: San Antonio International",31,2,0,0,110,83,0,27,0,0
"1517",2015,2,"EV","ExpressJet Airlines Inc.","BRO","Brownsville, TX: Brownsville South Padre Island International",185,28,10,1,1595,545,70,574,0,406
"10026",2015,9,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",4521,428,13,8,27053,10960,1210,3466,0,11417
"4633",2015,4,"WN","Southwest Airlines Co.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",209,47,0,0,2528,517,484,215,0,1312
"7525",2015,7,"F9","Frontier Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",13,3,0,0,95,37,7,25,0,26
"10190",2015,9,"WN","Southwest Airlines Co.","GRR","Grand Rapids, MI: Gerald R. Ford International",119,19,0,0,811,246,0,111,0,454
"7772",2015,7,"OO","SkyWest Airlines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",241,46,3,2,2817,1203,0,184,0,1430
"11779",2015,11,"EV","ExpressJet Airlines Inc.","ATW","Appleton, WI: Appleton International",115,17,5,0,952,220,317,204,0,211
"6688",2015,6,"OO","SkyWest Airlines Inc.","ESC","Escanaba, MI: Delta County",52,5,2,1,437,189,0,10,0,238
"5178",2015,5,"F9","Frontier Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",62,22,0,0,1267,200,0,701,0,366
"7660",2015,7,"MQ","Envoy Air","SAT","San Antonio, TX: San Antonio International",3,0,0,0,0,0,0,0,0,0
"13076",2015,12,"MQ","Envoy Air","EVV","Evansville, IN: Evansville Regional",129,17,3,1,923,97,124,225,0,477
"4686",2015,5,"AA","American Airlines Inc.","LIH","Lihue, HI: Lihue Airport",53,9,0,0,253,88,0,77,0,88
"13448",2015,12,"WN","Southwest Airlines Co.","BOI","Boise, ID: Boise Air Terminal",269,78,0,0,3403,1424,0,321,0,1658
"8306",2015,8,"DL","Delta Air Lines Inc.","MKE","Milwaukee, WI: General Mitchell International",479,76,0,1,3713,1684,411,695,0,923
"12280",2015,11,"UA","United Air Lines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",59,16,0,0,738,333,102,92,0,211
"5835",2015,6,"AA","American Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",242,54,3,0,2854,833,274,453,0,1294
"1183",2015,2,"AA","American Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",835,200,76,3,12218,4178,2147,2346,21,3526
"3251",2015,3,"UA","United Air Lines Inc.","LGA","New York, NY: LaGuardia",790,247,39,14,16495,2550,837,9389,0,3719
"9110",2015,8,"WN","Southwest Airlines Co.","STL","St. Louis, MO: St Louis Lambert International",2604,438,11,4,23900,7747,772,2031,8,13342
"467",2015,1,"EV","ExpressJet Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",92,10,1,1,545,372,0,75,0,98
"6264",2015,6,"EV","ExpressJet Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",62,12,0,0,675,279,0,179,0,217
"1732",2015,2,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",18,7,1,0,512,43,0,84,0,385
"8904",2015,8,"OO","SkyWest Airlines Inc.","CRP","Corpus Christi, TX: Corpus Christi International",28,4,1,0,156,66,0,47,0,43
"2435",2015,3,"AS","Alaska Airlines Inc.","SAN","San Diego, CA: San Diego International",467,51,0,1,3283,2470,0,540,0,273
"2315",2015,2,"WN","Southwest Airlines Co.","ROC","Rochester, NY: Greater Rochester International",174,42,10,0,2026,959,225,207,0,635
"413",2015,1,"EV","ExpressJet Airlines Inc.","SCE","State College, PA: University Park",67,23,3,0,1268,438,107,391,0,332
"5434",2015,5,"OO","SkyWest Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",37,21,2,0,1059,422,30,418,0,189
"11309",2015,10,"AS","Alaska Airlines Inc.","BLI","Bellingham, WA: Bellingham International",1,0,0,0,0,0,0,0,0,0
"13257",2015,12,"OO","SkyWest Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",65,20,1,1,1422,801,0,285,0,336
"5822",2015,6,"AA","American Airlines Inc.","RIC","Richmond, VA: Richmond International",87,15,0,0,948,143,82,209,0,514
"4666",2015,5,"AA","American Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",269,62,11,0,3710,1308,539,692,0,1171
"12249",2015,11,"UA","United Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",292,38,4,0,1912,759,276,294,0,583
"5489",2015,5,"OO","SkyWest Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",30,7,1,1,435,330,0,9,0,96
"7889",2015,7,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",308,108,0,0,6844,2325,218,849,0,3452
"8117",2015,8,"AA","American Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",31,5,0,0,405,199,0,16,0,190
"77",2015,1,"AA","American Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",147,26,3,1,1042,410,13,59,0,560
"10498",2015,10,"DL","Delta Air Lines Inc.","AVL","Asheville, NC: Asheville Regional",31,4,0,0,659,640,0,17,0,2
"6891",2015,6,"WN","Southwest Airlines Co.","BOI","Boise, ID: Boise Air Terminal",289,83,1,0,4712,1741,182,205,0,2584
"6021",2015,6,"DL","Delta Air Lines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",212,32,1,0,1626,524,188,154,0,760
"6558",2015,6,"OO","SkyWest Airlines Inc.","GRB","Green Bay, WI: Green Bay Austin Straubel International",111,19,5,1,1380,308,98,277,0,697
"12627",2015,12,"DL","Delta Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",435,67,0,0,3542,1233,533,526,0,1250
"13147",2015,12,"OO","SkyWest Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",17,4,0,0,100,78,0,7,0,15
"8545",2015,8,"EV","ExpressJet Airlines Inc.","RST","Rochester, MN: Rochester International",80,13,0,0,854,435,0,30,0,389
"1255",2015,2,"AS","Alaska Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",3766,461,22,4,24841,4863,894,5169,33,13882
"6837",2015,6,"US","US Airways Inc.","STT","Charlotte Amalie, VI: Cyril E King",55,13,1,0,508,340,0,154,0,14
"12472",2015,12,"AA","American Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",190,16,2,1,710,275,118,81,0,236
"10113",2015,9,"UA","United Air Lines Inc.","RIC","Richmond, VA: Richmond International",30,4,1,0,363,140,17,24,0,182
"7863",2015,7,"UA","United Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",4137,1068,58,17,77989,17487,2545,25842,0,32115
"6361",2015,6,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",72,11,0,0,330,330,0,0,0,0
"3633",2015,4,"B6","JetBlue Airways","HPN","White Plains, NY: Westchester County",330,64,0,5,3119,1481,167,322,21,1128
"9354",2015,9,"DL","Delta Air Lines Inc.","MEM","Memphis, TN: Memphis International",402,29,0,0,1164,459,241,220,0,244
"10576",2015,10,"DL","Delta Air Lines Inc.","ONT","Ontario, CA: Ontario International",31,2,0,0,116,0,0,27,0,89
"8937",2015,8,"OO","SkyWest Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",31,16,1,2,603,80,0,313,0,210
"3038",2015,3,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",248,54,1,0,2645,957,50,1241,0,397
"7203",2015,7,"DL","Delta Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",304,43,0,1,2001,948,280,467,0,306
"6936",2015,6,"WN","Southwest Airlines Co.","RSW","Fort Myers, FL: Southwest Florida International",492,101,8,4,6036,1813,221,412,0,3590
"11939",2015,11,"MQ","Envoy Air","LBB","Lubbock, TX: Lubbock Preston Smith International",11,3,0,0,197,86,22,0,0,89
"665",2015,1,"MQ","Envoy Air","MGM","Montgomery, AL: Montgomery Regional",88,33,2,0,1780,790,53,253,0,684
"5245",2015,5,"MQ","Envoy Air","DSM","Des Moines, IA: Des Moines International",170,28,1,0,1628,520,185,167,16,740
"3400",2015,3,"WN","Southwest Airlines Co.","EWR","Newark, NJ: Newark Liberty International",509,105,43,1,7023,2579,808,1767,0,1869
"4468",2015,4,"US","US Airways Inc.","JAX","Jacksonville, FL: Jacksonville International",244,51,0,0,1976,1198,46,423,0,309
"4919",2015,5,"DL","Delta Air Lines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",234,26,1,0,1948,1161,49,153,0,585
"6812",2015,6,"US","US Airways Inc.","TPA","Tampa, FL: Tampa International",596,110,1,1,5940,2001,495,2021,46,1377
"5954",2015,6,"B6","JetBlue Airways","ROC","Rochester, NY: Greater Rochester International",105,21,2,0,837,232,22,288,0,295
"10549",2015,10,"DL","Delta Air Lines Inc.","PWM","Portland, ME: Portland International Jetport",86,7,0,0,230,105,0,0,0,125
"7881",2015,7,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",952,221,4,5,14163,5450,222,956,0,7535
"2927",2015,3,"MQ","Envoy Air","STL","St. Louis, MO: St Louis Lambert International",182,65,18,0,3796,1439,188,832,19,1318
"7493",2015,7,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",62,14,0,0,643,88,0,252,0,303
"8899",2015,8,"OO","SkyWest Airlines Inc.","YUM","Yuma, AZ: Yuma MCAS/Yuma International",174,24,4,0,1373,391,54,176,0,752
"4576",2015,4,"WN","Southwest Airlines Co.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",1670,297,18,22,16394,4660,1390,2771,0,7573
"10937",2015,10,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",54,9,1,0,1217,0,0,1217,0,0
"2072",2015,2,"UA","United Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",186,57,6,0,2550,1120,504,113,0,813
"9064",2015,8,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1373,312,9,2,17482,5872,1313,2985,0,7312
"10544",2015,10,"DL","Delta Air Lines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",83,5,0,0,111,33,41,23,0,14
"1062",2015,1,"US","US Airways Inc.","MKE","Milwaukee, WI: General Mitchell International",54,14,0,0,611,152,0,171,0,288
"65",2015,1,"AA","American Airlines Inc.","SMF","Sacramento, CA: Sacramento International",113,19,0,1,798,380,0,45,0,373
"10239",2015,10,"AA","American Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",522,59,5,3,3094,882,332,758,0,1122
"8116",2015,8,"AA","American Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",320,75,2,2,3081,1009,52,971,16,1033
"10845",2015,10,"MQ","Envoy Air","MLI","Moline, IL: Quad City International",176,16,2,0,554,105,58,194,0,197
"6072",2015,6,"DL","Delta Air Lines Inc.","GNV","Gainesville, FL: Gainesville Regional",4,1,0,0,45,0,37,8,0,0
"3334",2015,3,"US","US Airways Inc.","MKE","Milwaukee, WI: General Mitchell International",62,19,0,0,741,433,0,177,0,131
"5848",2015,6,"AA","American Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",60,13,0,0,715,269,117,17,0,312
"2764",2015,3,"EV","ExpressJet Airlines Inc.","MLI","Moline, IL: Quad City International",147,42,2,0,2446,1006,0,217,0,1223
"9537",2015,9,"EV","ExpressJet Airlines Inc.","ALB","Albany, NY: Albany International",84,6,0,0,271,94,0,112,0,65
"3093",2015,3,"OO","SkyWest Airlines Inc.","TVC","Traverse City, MI: Cherry Capital",53,4,0,0,475,0,0,62,0,413
"8985",2015,8,"UA","United Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",76,20,0,0,1174,349,71,126,0,628
"10062",2015,9,"UA","United Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",467,52,1,1,2600,676,40,584,0,1300
"4010",2015,4,"F9","Frontier Airlines Inc.","SAN","San Diego, CA: San Diego International",76,12,0,0,388,99,0,241,0,48
"11468",2015,11,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",851,89,2,0,5378,2367,0,981,0,2030
"10036",2015,9,"UA","United Air Lines Inc.","MEM","Memphis, TN: Memphis International",13,1,0,0,53,53,0,0,0,0
"9321",2015,9,"B6","JetBlue Airways","SYR","Syracuse, NY: Syracuse Hancock International",143,36,2,0,1845,603,73,243,0,926
"12887",2015,12,"EV","ExpressJet Airlines Inc.","MLI","Moline, IL: Quad City International",69,17,2,0,1002,489,6,186,0,321
"11046",2015,10,"OO","SkyWest Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",162,27,0,0,1380,742,0,178,0,460
"7131",2015,7,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",93,35,0,0,1358,276,0,374,0,708
"8805",2015,8,"OO","SkyWest Airlines Inc.","ELP","El Paso, TX: El Paso International",158,30,2,1,1745,584,180,117,0,864
"10436",2015,10,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",62,12,0,0,462,187,23,106,0,146
"8265",2015,8,"DL","Delta Air Lines Inc.","FAR","Fargo, ND: Hector International",56,4,0,0,198,87,0,0,0,111
"4078",2015,4,"MQ","Envoy Air","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",86,14,4,0,630,117,225,149,15,124
"8766",2015,8,"NK","Spirit Air Lines","LGA","New York, NY: LaGuardia",341,94,9,3,6162,1632,191,3554,0,785
"1917",2015,2,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",3111,804,145,5,58106,8284,473,22918,0,26431
"1540",2015,2,"EV","ExpressJet Airlines Inc.","SAT","San Antonio, TX: San Antonio International",87,25,2,0,2053,909,0,196,0,948
"10894",2015,10,"MQ","Envoy Air","HOU","Houston, TX: William P Hobby",126,11,4,0,631,137,210,220,0,64
"8689",2015,8,"MQ","Envoy Air","OKC","Oklahoma City, OK: Will Rogers World",255,50,3,0,3551,1394,124,371,0,1662
