year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2015,1,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",3892,459,40,2,25487,9924,2232,4579,0,8752
2015,1,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1275,274,87,0,14520,4455,808,4942,0,4315
2015,1,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",555,83,5,1,3906,1759,296,1058,26,767
2015,1,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",263,55,0,0,2398,727,24,1137,0,510
2015,1,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",162,21,0,0,1293,785,43,191,0,274
2015,1,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",61,8,0,0,267,109,8,58,0,92
2015,1,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",211,29,0,0,1070,425,11,133,0,501
2015,1,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",410,74,22,1,5923,1520,51,3202,0,1150
2015,1,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",99,11,0,0,549,84,148,140,0,177
2015,1,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2216,517,130,10,27436,5560,1193,11663,0,9020
2015,1,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",322,46,0,0,1748,641,78,334,0,695
2015,1,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",88,6,0,0,236,80,0,61,0,95
2015,1,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",258,31,0,0,1404,505,98,164,0,637
2015,1,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",241,33,0,0,1198,529,41,275,0,353
2015,1,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",330,32,0,0,1469,550,149,115,0,655
2015,1,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",38,8,0,0,428,315,0,32,0,81
2015,1,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",512,71,8,0,3420,1285,415,823,0,897
2015,1,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",363,37,0,0,1749,779,26,401,0,543
2015,1,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",566,56,6,4,2678,968,164,694,0,852
2015,1,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",407,47,0,0,2376,1566,97,283,0,430
2015,1,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",311,28,4,0,1175,618,20,180,0,357
2015,1,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",175,22,0,0,1238,686,23,266,0,263
2015,1,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1371,200,18,1,11169,4616,1573,2573,0,2407
2015,1,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",964,128,12,0,6823,2717,497,1552,0,2057
2015,1,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",398,46,0,0,1853,1008,62,410,0,373
2015,1,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",221,14,0,2,528,364,4,107,0,53
2015,1,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",518,97,4,0,5826,1062,195,3528,0,1041
2015,1,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",224,23,0,0,1090,322,136,201,0,431
2015,1,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",517,72,0,1,3029,1322,255,758,0,694
2015,1,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",588,70,1,0,4645,1900,215,1861,0,669
2015,1,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",28,3,0,0,133,94,0,38,0,1
2015,1,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",726,94,2,1,4993,1745,686,1700,0,862
2015,1,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",473,57,1,0,3000,1030,130,323,0,1517
2015,1,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",88,11,0,1,449,178,37,137,0,97
2015,1,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",166,16,0,0,596,205,73,74,0,244
2015,1,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",310,33,0,0,1589,900,36,231,0,422
2015,1,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",186,19,0,0,600,296,73,141,0,90
2015,1,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",107,7,0,0,1124,36,938,150,0,0
2015,1,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",288,33,12,1,1273,429,159,332,0,353
2015,1,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",455,37,2,0,1546,601,283,344,0,318
2015,1,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",836,89,6,0,4851,2331,865,873,0,782
2015,1,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",155,18,0,0,742,328,90,230,0,94
2015,1,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",52,6,0,0,206,118,18,19,0,51
2015,1,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",197,19,2,1,1136,342,488,78,0,228
2015,1,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",119,9,0,0,375,155,23,33,0,164
2015,1,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",114,30,0,0,1422,557,66,260,0,539
2015,1,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",38,10,0,0,512,313,10,77,0,112
2015,1,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",83,6,4,0,266,118,5,41,0,102
2015,1,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",219,33,1,0,1937,595,501,378,0,463
2015,1,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",260,28,1,0,1571,770,262,125,0,414
2015,1,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",243,36,0,0,1491,778,132,203,0,378
2015,1,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",191,15,0,0,725,389,28,96,0,212
2015,1,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",158,22,0,0,837,497,28,150,0,162
2015,1,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",223,20,2,1,1193,298,724,37,0,134
2015,1,DL,Delta Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",32,4,0,1,214,180,0,34,0,0
2015,1,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",66,6,0,0,406,215,0,50,0,141
2015,1,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",220,28,0,0,1667,666,183,631,0,187
2015,1,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",189,16,0,0,676,307,37,33,0,299
2015,1,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",126,16,0,1,464,302,21,96,0,45
2015,1,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",93,23,0,0,1639,1006,0,406,0,227
2015,1,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",86,13,0,0,395,180,0,78,0,137
2015,1,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",34,1,0,0,21,2,0,0,0,19
2015,1,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",73,6,0,1,272,219,0,26,0,27
2015,1,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",81,11,0,0,596,339,0,162,0,95
2015,1,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",31,4,0,0,105,36,0,67,0,2
2015,1,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",344,59,0,0,3153,904,244,665,0,1340
2015,1,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",53,8,0,1,1728,135,1494,81,0,18
2015,1,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",142,19,0,0,1305,875,34,78,0,318
2015,1,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",88,10,0,0,420,143,17,182,0,78
2015,1,DL,Delta Air Lines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",50,2,0,0,99,97,0,0,0,2
2015,1,DL,Delta Air Lines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",4,1,0,0,53,0,0,0,0,53
2015,1,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",513,60,1,0,2698,1827,52,477,0,342
2015,1,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",181,13,0,0,598,233,111,183,0,71
2015,1,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",158,18,0,0,554,189,12,69,0,284
2015,1,DL,Delta Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",36,7,2,0,364,26,67,177,0,94
2015,1,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",189,17,0,0,1036,523,86,85,0,342
2015,1,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",145,22,1,0,1922,406,1315,125,0,76
2015,1,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",118,11,0,0,386,178,10,54,0,144
2015,1,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",237,21,2,0,1265,430,560,135,0,140
2015,1,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",61,10,2,0,452,199,35,78,0,140
2015,1,DL,Delta Air Lines Inc.,FNT,"Flint, MI: Bishop International",88,16,0,1,640,341,0,69,0,230
2015,1,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",110,13,0,1,614,449,0,60,0,105
2015,1,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",133,10,2,0,391,157,156,31,0,47
2015,1,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",73,3,0,0,153,53,0,16,0,84
2015,1,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",27,6,0,1,1210,1145,25,22,0,18
2015,1,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",58,9,0,0,273,182,17,15,0,59
2015,1,DL,Delta Air Lines Inc.,CAK,"Akron, OH: Akron-Canton Regional",111,15,0,0,488,187,18,87,0,196
2015,1,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",76,13,0,0,607,282,0,127,0,198
2015,1,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",117,8,0,0,336,179,26,3,0,128
2015,1,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",183,19,0,1,1099,560,28,240,0,271
2015,1,DL,Delta Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley",27,4,0,0,197,167,25,5,0,0
2015,1,DL,Delta Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",8,0,0,0,0,0,0,0,0,0
2015,1,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",73,8,0,0,474,254,0,17,0,203
2015,1,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",70,12,0,0,422,182,32,130,0,78
2015,1,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",82,4,0,0,193,170,0,6,0,17
2015,1,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",61,11,0,0,361,182,12,110,0,57
2015,1,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",24,4,0,0,201,17,41,41,0,102
2015,1,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",74,11,0,0,721,580,0,103,0,38
2015,1,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",62,7,0,0,872,151,594,1,0,126
2015,1,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",29,5,2,0,218,45,2,35,0,136
2015,1,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",27,4,0,1,259,13,1,25,0,220
2015,1,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",31,3,0,0,272,157,8,10,0,97
2015,1,DL,Delta Air Lines Inc.,SGF,"Springfield, MO: Springfield-Branson National",31,3,0,0,278,0,6,0,0,272
2015,1,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",31,4,0,0,731,181,550,0,0,0
2015,1,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",120,8,0,0,428,276,8,35,0,109
2015,1,DL,Delta Air Lines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",31,3,0,0,67,22,15,21,0,9
2015,1,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",77,4,0,0,121,26,27,6,0,62
2015,1,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",31,4,0,0,146,105,0,29,0,12
2015,1,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",100,8,0,0,431,93,31,63,0,244
2015,1,DL,Delta Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",30,3,0,0,64,42,0,22,0,0
2015,1,DL,Delta Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",39,4,0,0,220,66,6,0,0,148
2015,1,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",29,5,0,0,235,79,0,84,0,72
2015,1,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",32,8,0,0,433,188,9,170,0,66
2015,1,DL,Delta Air Lines Inc.,DLH,"Duluth, MN: Duluth International",28,1,0,0,25,22,0,3,0,0
2015,1,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",5,0,0,0,0,0,0,0,0,0
2015,1,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",1,1,0,0,28,28,0,0,0,0
2015,1,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",31,2,0,0,155,155,0,0,0,0
2015,1,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",47,4,0,0,307,259,0,0,0,48
2015,1,DL,Delta Air Lines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",24,3,1,0,67,12,0,35,0,20
2015,1,DL,Delta Air Lines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",28,10,0,0,379,112,0,42,0,225
2015,1,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",98,3,0,0,248,115,11,0,0,122
2015,1,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",78,12,0,0,406,65,62,95,0,184
2015,1,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",28,2,0,0,51,0,51,0,0,0
2015,1,DL,Delta Air Lines Inc.,EVV,"Evansville, IN: Evansville Regional",28,3,0,0,368,292,0,0,0,76
2015,1,DL,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",22,2,0,0,45,23,0,22,0,0
2015,1,DL,Delta Air Lines Inc.,SHV,"Shreveport, LA: Shreveport Regional",23,2,0,0,100,100,0,0,0,0
2015,1,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",20,0,0,0,0,0,0,0,0,0
2015,1,EV,ExpressJet Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1371,367,47,1,27544,11687,1,3625,0,12231
2015,1,EV,ExpressJet Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",62,12,9,0,582,86,0,42,0,454
2015,1,EV,ExpressJet Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",57,14,1,0,645,244,0,103,0,298
2015,1,EV,ExpressJet Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",484,106,9,6,5991,2815,0,981,0,2195
2015,1,EV,ExpressJet Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",31,8,0,0,260,76,0,55,0,129
2015,1,EV,ExpressJet Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",345,72,1,0,4363,2123,18,1204,0,1018
2015,1,EV,ExpressJet Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",288,71,5,1,3932,1773,0,872,0,1287
2015,1,EV,ExpressJet Airlines Inc.,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",31,4,3,0,99,40,0,59,0,0
2015,1,EV,ExpressJet Airlines Inc.,MLI,"Moline, IL: Quad City International",206,57,5,0,2597,1117,81,471,0,928
2015,1,EV,ExpressJet Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",105,21,2,0,1690,1022,0,64,0,604
2015,1,EV,ExpressJet Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",356,89,3,2,6781,2431,362,1053,0,2935
2015,1,EV,ExpressJet Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",434,99,1,1,5362,2351,32,998,0,1981
2015,1,EV,ExpressJet Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",355,69,1,1,3966,1912,76,546,0,1432
2015,1,EV,ExpressJet Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",264,69,5,0,4378,1740,147,628,0,1863
2015,1,EV,ExpressJet Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",148,36,2,2,2411,1084,106,438,0,783
2015,1,EV,ExpressJet Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",62,22,2,1,1359,728,0,257,0,374
2015,1,EV,ExpressJet Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",58,9,1,2,459,328,0,65,0,66
2015,1,EV,ExpressJet Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",203,44,9,5,2308,866,58,475,0,909
2015,1,EV,ExpressJet Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",117,21,0,0,937,411,45,153,0,328
2015,1,EV,ExpressJet Airlines Inc.,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",13,4,2,0,199,151,0,48,0,0
2015,1,EV,ExpressJet Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",249,60,2,1,3375,1016,211,991,0,1157
2015,1,EV,ExpressJet Airlines Inc.,GGG,"Longview, TX: East Texas Regional",31,8,0,0,384,176,0,73,0,135
2015,1,EV,ExpressJet Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",228,41,6,0,2193,840,0,329,0,1024
2015,1,EV,ExpressJet Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",192,36,3,0,1973,921,108,425,0,519
2015,1,EV,ExpressJet Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",147,25,1,0,1397,878,0,130,0,389
2015,1,EV,ExpressJet Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",374,64,2,2,2499,999,97,681,0,722
2015,1,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5254,1088,67,4,69234,25230,0,11963,0,32041
2015,1,EV,ExpressJet Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",129,41,5,0,1796,666,75,578,0,477
2015,1,EV,ExpressJet Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",230,54,9,0,3258,2011,18,558,0,671
2015,1,EV,ExpressJet Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",114,20,2,5,848,252,11,303,0,282
2015,1,EV,ExpressJet Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",1230,304,54,0,20484,5041,604,5072,0,9767
2015,1,EV,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5777,1031,58,42,60830,14911,2794,18982,0,24143
2015,1,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3771,927,107,0,55684,9962,3022,21849,0,20851
2015,1,EV,ExpressJet Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",93,11,2,2,629,259,33,156,0,181
2015,1,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2675,560,302,2,33870,5481,848,15501,0,12040
2015,1,EV,ExpressJet Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",140,41,1,1,2201,1227,0,475,0,499
2015,1,EV,ExpressJet Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",276,61,23,1,3030,1048,314,697,0,971
2015,1,EV,ExpressJet Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",210,63,10,0,3571,1398,0,998,0,1175
2015,1,EV,ExpressJet Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",231,44,12,0,2436,735,96,949,0,656
2015,1,EV,ExpressJet Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",206,50,7,0,2680,847,249,416,0,1168
2015,1,EV,ExpressJet Airlines Inc.,HPN,"White Plains, NY: Westchester County",299,71,27,1,4651,2914,99,486,0,1152
2015,1,EV,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",1047,302,144,4,21494,7525,7,6229,0,7733
2015,1,EV,ExpressJet Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",187,45,8,0,2543,939,302,790,0,512
2015,1,EV,ExpressJet Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",114,26,1,1,2245,996,0,391,0,858
2015,1,EV,ExpressJet Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",343,97,13,1,5733,1980,518,1568,0,1667
2015,1,EV,ExpressJet Airlines Inc.,DEN,"Denver, CO: Denver International",1219,258,42,5,16450,3483,1122,5273,0,6572
2015,1,EV,ExpressJet Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2457,452,69,0,30706,12086,152,3428,0,15040
2015,1,EV,ExpressJet Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",804,163,26,1,11215,4093,0,1822,0,5300
2015,1,EV,ExpressJet Airlines Inc.,RIC,"Richmond, VA: Richmond International",458,127,42,1,8045,2786,161,1358,0,3740
2015,1,EV,ExpressJet Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",201,70,9,0,4234,1174,477,1203,0,1380
2015,1,EV,ExpressJet Airlines Inc.,LAN,"Lansing, MI: Capital Region International",77,26,3,0,1437,353,140,476,0,468
2015,1,EV,ExpressJet Airlines Inc.,MEM,"Memphis, TN: Memphis International",274,70,9,0,4015,1269,275,1336,0,1135
2015,1,EV,ExpressJet Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",139,32,0,0,1830,634,23,554,0,619
2015,1,EV,ExpressJet Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",428,105,19,0,6527,2163,458,1170,0,2736
