"","year","month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del","arr_cancelled","arr_diverted","arr_delay","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay"
"9235",2015,9,"AS","Alaska Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",175,16,1,0,905,658,0,164,27,56
"9236",2015,9,"AS","Alaska Airlines Inc.","SMF","Sacramento, CA: Sacramento International",204,17,0,0,562,321,0,137,27,77
"9239",2015,9,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",120,16,0,0,714,172,76,404,0,62
"9240",2015,9,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",58,6,0,0,171,24,0,122,25,0
"9245",2015,9,"AS","Alaska Airlines Inc.","BET","Bethel, AK: Bethel Airport",82,7,1,0,191,69,17,78,0,27
"9247",2015,9,"AS","Alaska Airlines Inc.","SCC","Deadhorse, AK: Deadhorse Airport",77,10,1,0,279,37,79,101,0,62
"9248",2015,9,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",172,17,1,0,488,171,0,110,17,190
"9249",2015,9,"AS","Alaska Airlines Inc.","SIT","Sitka, AK: Sitka Rocky Gutierrez",104,16,0,0,602,216,0,87,0,299
"9250",2015,9,"AS","Alaska Airlines Inc.","JNU","Juneau, AK: Juneau International",342,52,0,1,2037,688,253,570,27,499
"9252",2015,9,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",60,7,0,0,474,16,0,58,0,400
"9281",2015,9,"AS","Alaska Airlines Inc.","ADK","Adak Island, AK: Adak",8,0,0,0,0,0,0,0,0,0
"9283",2015,9,"AS","Alaska Airlines Inc.","BNA","Nashville, TN: Nashville International",8,0,0,0,0,0,0,0,0,0
"9288",2015,9,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",403,73,1,0,3404,1316,262,462,32,1332
"9289",2015,9,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",3306,580,9,2,33188,9981,1251,9233,0,12723
"9292",2015,9,"B6","JetBlue Airways","PHL","Philadelphia, PA: Philadelphia International",143,18,0,0,1244,315,0,547,0,382
"9296",2015,9,"B6","JetBlue Airways","OAK","Oakland, CA: Metropolitan Oakland International",131,18,0,0,743,131,0,122,0,490
"9306",2015,9,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",365,42,0,0,2303,1146,400,420,0,337
"9309",2015,9,"B6","JetBlue Airways","ANC","Anchorage, AK: Ted Stevens Anchorage International",41,19,0,0,873,277,0,152,0,444
"9312",2015,9,"B6","JetBlue Airways","ABQ","Albuquerque, NM: Albuquerque International Sunport",26,8,0,0,368,256,0,75,0,37
"9313",2015,9,"B6","JetBlue Airways","MSY","New Orleans, LA: Louis Armstrong New Orleans International",90,13,0,0,821,647,0,94,0,80
"9319",2015,9,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",215,36,1,1,1997,511,0,1083,0,403
"9320",2015,9,"B6","JetBlue Airways","PWM","Portland, ME: Portland International Jetport",115,23,1,0,1001,421,27,168,0,385
"9323",2015,9,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",60,16,0,0,782,516,0,89,17,160
